"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"FBgn0023023",41.1973752242269,4.05532005533828,0.236407461923521,17.1539426985185,5.87291855914137e-66,3.47807288002483e-64
"FBgn0037222",3.06491066221156,1.35708063092011,0.80086708296849,1.69451418316502,0.090167618883276,0.141143438663102
"FBgn0037836",5.32162218896276,3.0489567306725,0.547374922462261,5.5701432520097,2.5452997427636e-08,1.11532828040531e-07
"FBgn0037986",0.839630086134946,-0.945160840489972,1.44864861213313,-0.652443133948284,0.514115346108294,0.604544379108088
"FBgn0029588",1.50846580526003,-3.24851879067242,0.954458336867381,-3.40352078785791,0.000665233511319638,0.00166535613871351
"FBgn0038440",0.0209421742041479,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0020371",0.416831471002181,0.617720337524304,1.95880663736474,0.315355444351233,0.752491792370417,NA
"FBgn0030657",2.8067489585316,-0.937338453251947,0.612804898486141,-1.5295870766822,0.126118970301644,0.188775982353468
"FBgn0043070",78.2862446785433,0.620068817678529,0.126294800671893,4.9096939413162,9.12186467168478e-07,3.40754970182146e-06
"FBgn0029941",123.228976199207,-0.88986938740298,0.183818971764799,-4.84100949352273,1.29181200255397e-06,4.73220479286092e-06
"FBgn0036574",36.7835400175966,-1.89540803415534,0.218908839422147,-8.65843535217054,4.78283765050918e-18,4.44402173453809e-17
"FBgn0003118",75.1912029336512,1.2412883312746,0.146921550082292,8.44864712208213,2.94697725888424e-17,2.56732951988682e-16
"FBgn0004595",91.6014883989589,0.946746850896114,0.175817479097391,5.38482780982021,7.25140333403346e-08,3.0259770638746e-07
"FBgn0016038",15.6811233922087,-0.350656334856389,0.244182851781879,-1.43603996880837,0.150990968386951,0.220433278797981
"FBgn0033566",7.00261989760637,-0.619467974243609,0.34524185069645,-1.79430151064817,0.0727650571261017,0.117139354731009
"FBgn0036646",2.75045526893621,-0.723871119829752,0.659718254279883,-1.09724282318047,0.272535257884757,0.362370839546055
"FBgn0033285",0,NA,NA,NA,NA,NA
"FBgn0003189",41.0821445013576,-1.31124715362361,0.209993229065626,-6.24423539491279,4.25878216481434e-10,2.20478938916613e-09
"FBgn0032202",39.1328241590427,1.62164723185546,0.217506980913294,7.4556100454629,8.94529553700651e-14,6.14124914911817e-13
"FBgn0002773",880.902908810058,-0.940808992078675,0.23939799017368,-3.92989511480915,8.49829233616934e-05,0.000245809018090581
"FBgn0037455",0.377593048406835,1.18689350694151,1.80390086432744,0.657959387022092,0.510564228345376,NA
"FBgn0031450",19.1113835988118,-0.78252177632277,0.236448030834544,-3.30948738951581,0.000934669763498806,0.00227431783498381
"FBgn0050011",0.290878215880232,1.52895363485756,1.6623881234656,0.919733251985783,0.357712171536851,NA
"FBgn0050159",26.8144323197544,-0.493638405525429,0.22710600842818,-2.17360345920367,0.0297349284139047,0.0531349848493518
"FBgn0061435",0.320797992788436,2.00002430110902,2.27944961842674,0.877415444913154,0.380261027140992,NA
"FBgn0050423",28.5566771009665,1.26432505557562,0.281059648638733,4.49842252952059,6.84595339587185e-06,2.30876184987039e-05
"FBgn0038194",73.0157722552562,0.932920785774283,0.224947364057236,4.14728480897829,3.36441438700037e-05,0.000103329290471363
"FBgn0051665",8.80739523603197,1.44368236992561,0.406140663805107,3.55463635775801,0.000378502187212272,0.000981277171623061
"FBgn0051720",5.60459158752683,1.63462563722817,0.572009745411258,2.85768844034802,0.00426739166149375,0.00919166690350399
"FBgn0005666",2803.81170519203,0.545456006232649,0.193727631021558,2.8155818731503,0.00486889890919354,0.0103635339642773
"FBgn0052206",4.89693221467636,-0.370403050325035,0.572220058777794,-0.647308748868713,0.517432140356737,0.60771326901273
"FBgn0052442",4.38763071657822,0.0314387400206339,0.462396018613859,0.0679909401358578,0.945792846320389,0.960953722896879
"FBgn0052495",0.0594225000520327,0.366132775673361,3.02573162605189,0.121006361741047,0.903685996284667,NA
"FBgn0052568",2.01032942436345,1.47018970949165,0.851940738780323,1.72569480782952,0.0844023326351016,0.133311119676617
"FBgn0052656",60.211014771388,-8.63977748449666,0.672717392475348,-12.8431011017948,9.40309671563613e-38,2.20521424175099e-36
"FBgn0031518",2.58540133567297,1.21753759615159,0.780931804636046,1.55908312214153,0.118976707804311,0.179667852635332
"FBgn0023531",33.4446479892459,0.793732888353042,0.229277248682875,3.4618911946684,0.000536393958559951,0.00135818517773137
"FBgn0053170",6.43824164063946,-1.07628477326222,0.527295314022722,-2.0411423061041,0.0412366843294192,0.0712557265615635
"FBgn0053198",8.78319236898705,0.24110882603154,0.464379371079659,0.51920658204729,0.603616689561323,0.683403427806901
"FBgn0035802",47.9615963127071,0.0972837331505393,0.177864579220181,0.546953944270773,0.584410373602419,0.666065739135908
"FBgn0032120",132.564886966743,-0.021708175256971,0.114744812200184,-0.189186550927451,0.849946608129373,0.889149248543583
"FBgn0041723",7.55791051594221,3.21945824768811,0.515613322902454,6.24393921701899,4.26685860788244e-10,2.2070217925024e-09
"FBgn0053317",1.08027143930353,0.602615979361067,1.14868992396578,0.524611530743276,0.599853269295071,0.679996078475832
"FBgn0053318",0.220426821985902,-0.972449866134452,3.01887152081873,-0.322123634420428,0.747359034090821,NA
"FBgn0053319",1.42061516452146,-0.995454163303713,2.34034130296267,-0.425345722883903,0.670584666899164,0.74258908339405
"FBgn0053459",0.230881955087309,1.7864886799496,3.01961418393289,0.591628125690808,0.554099635639755,NA
"FBgn0053467",0.163975731584426,1.49363554983722,3.02432492048198,0.493874034407381,0.62139514337498,NA
"FBgn0052311",200.770517147438,1.00805354985744,0.158712480636795,6.35144473713012,2.13302044764763e-10,1.13586729196713e-09
"FBgn0003016",165.679504678056,1.42772226463006,0.111371374729664,12.8194724011949,1.27565578204463e-37,2.98569654695716e-36
"FBgn0035028",28.3123186930798,0.601041914134958,0.208549726432341,2.88200768429179,0.00395150096763689,0.00858061117527966
"FBgn0015925",27.1704799136142,-1.33913795825516,0.244613863584667,-5.47449739205662,4.38755102524409e-08,1.87631011385894e-07
"FBgn0013305",59.2896580125705,0.64188691398723,0.155398531970189,4.1305854427915,3.61840576269455e-05,0.000110747139392719
"FBgn0021761",78.4037060964553,-1.45064993965578,0.156847288468869,-9.24880470562745,2.27017065734378e-20,2.40687351971186e-19
"FBgn0038474",22.4076313854001,0.664139355895668,0.236706492619192,2.8057504825781,0.0050199548018872,0.0106464080316385
"FBgn0025456",19.0464916421192,-0.35775664416262,0.407540675541414,-0.877842791243705,0.380029038832906,0.476448252897964
"FBgn0026379",51.0062329240041,0.0540803271092686,0.255388925232597,0.211756743406217,0.832296816930791,0.874508286319934
"FBgn0039207",93.2627704359661,-2.43202307034635,0.249753099654077,-9.73770925652111,2.08194513476816e-22,2.43641603296322e-21
"FBgn0032455",56.8297525802947,0.231771067029766,0.144831853786258,1.6002768795034,0.109537173592153,0.16728743130263
"FBgn0038886",0.308636104979211,-0.0305758570246171,2.32553821143705,-0.0131478626643262,0.989509825606375,NA
"FBgn0039215",31.151652597314,-0.755109974696064,0.265981613019309,-2.83895554329633,0.00452614623505242,0.00969557741180575
"FBgn0039714",26.8489129294171,-0.610271941980135,0.226915656490494,-2.68942192627286,0.00715758878194747,0.0147271251196905
"FBgn0039711",10.8959196415181,-1.07696190082397,0.38218032611151,-2.81794176006261,0.00483325758812269,0.0102951459542828
"FBgn0002567",62.8834076655283,-0.883819334215017,0.136235980548147,-6.48741493002773,8.73216139446365e-11,4.79369496776595e-10
"FBgn0032001",15.0029488604805,-1.08939838108436,0.288167958917613,-3.78042855692996,0.000156558640591401,0.000434922203168626
"FBgn0031548",2.12307581423324,1.00217966206193,0.693237796124693,1.44565063772384,0.14827521604344,0.217063069079324
"FBgn0025682",160.781907057312,3.40575073961759,0.169123667141643,20.1376353598413,3.45439274623647e-90,3.68238266748808e-88
"FBgn0031778",1.8309016885026,1.7801430660232,0.879548138268953,2.02392909332594,0.0429774479709206,0.0740128587027486
"FBgn0032907",10.6100584993379,-1.91742076412928,0.331198421242799,-5.78934149786795,7.06629016682778e-09,3.29722715862405e-08
"FBgn0031813",27.5798810167784,-0.730670788200264,0.220377365877402,-3.31554370518587,0.00091465037594379,0.00223208955428031
"FBgn0026620",179.178855192554,0.244818705232193,0.0929714406468688,2.63326784579022,0.00845676271336657,0.017114946423358
"FBgn0003721",815.68039323808,0.758209787892612,0.127588783496532,5.94260535381011,2.80527242310264e-09,1.35984392035145e-08
"FBgn0034405",37.9408439423546,-2.01453834837873,0.320387848827181,-6.28781133789308,3.21972852286038e-10,1.68848553931399e-09
"FBgn0039915",27.0433214474094,2.80059489660459,0.258860253537063,10.8189451966352,2.7998101818259e-27,4.33121031557922e-26
"FBgn0020445",100.592749288416,-0.883825813899936,0.171757950497193,-5.14576362457457,2.66434742913033e-07,1.05476495455713e-06
"FBgn0004509",105.886226786053,0.850819065411235,0.123351063904792,6.89754136265847,5.29102406539953e-12,3.17028861476111e-11
"FBgn0000117",261.145158638574,1.35687209438586,0.119243052841398,11.3790452529809,5.31787165517397e-30,9.22446198647485e-29
"FBgn0022361",44.8158563198855,0.756103793897152,0.228365494550083,3.31093712465974,0.000929840987180878,0.00226397745342254
"FBgn0023175",71.4910650867428,-1.17602428104626,0.176546381002938,-6.66127662524381,2.71459145683406e-11,1.54996961790225e-10
"FBgn0010329",2.71912991948573,-0.342854255106727,0.610753812557692,-0.561362447613605,0.574550478373229,0.657542349151326
"FBgn0011754",97.3183301456358,-1.3616902145057,0.17128360343688,-7.94991573730817,1.8663841857304e-15,1.43698102179085e-14
"FBgn0001991",43.2805162242524,1.3818780517287,0.185322607528826,7.4566080747259,8.87782787676278e-14,6.10207559688865e-13
"FBgn0032456",116.833123752811,-0.187521471854261,0.146782733057001,-1.27754449006914,0.201410083839604,0.281192361364828
"FBgn0067782",0,NA,NA,NA,NA,NA
"FBgn0027934",0.244275825621186,0.675480784115153,2.53612521483419,0.266343625371555,0.789974577876865,NA
"FBgn0034053",3.80409711008096,-2.23292379030803,0.650129146622273,-3.43458496194043,0.000593462001382066,0.00149365430955272
"FBgn0034054",10.161450695835,-0.407331371872906,0.324413722443333,-1.25559229987275,0.209263824571361,0.290222070600092
"FBgn0050069",139.668448787268,1.54986837209254,0.194662252973733,7.96183311564611,1.6950900084796e-15,1.31025876331126e-14
"FBgn0039114",42.4516703776079,-1.81240062474834,0.312894364300859,-5.79237222376321,6.93991215560861e-09,3.24212788592297e-08
"FBgn0039116",2.8015037403282,0.960599683248559,0.626742356821197,1.53268671375694,0.125353064337075,0.187797372226465
"FBgn0015513",129.465846274018,0.508848474241739,0.141150910402049,3.60499604850125,0.000312157677963419,0.000820892785781353
"FBgn0039120",141.232422793951,-1.2321971721736,0.129168437027485,-9.53946026235038,1.43577601793165e-21,1.61263501784163e-20
"FBgn0039118",5.09433799846037,-1.1970839186157,0.513361480132307,-2.33185380077052,0.0197083835943959,0.0367794919997712
"FBgn0039117",19.172044118043,-1.52952747505388,0.238780916657085,-6.40556831955902,1.49810281965064e-10,8.09901044869683e-10
"FBgn0039115",10.0573292988409,-0.275092598576729,0.371971921295989,-0.739552054408508,0.45957184315852,0.554189575573509
"FBgn0039113",68.7003371308463,1.37131562998851,0.149347977247933,9.18201675883419,4.23091971723498e-20,4.41464648062695e-19
"FBgn0035477",1.35010255728577,1.17644769020744,0.933489696494457,1.26026853282406,0.20757250747448,0.288114964801818
"FBgn0035478",0.0743871762007572,0.15353645724004,3.02442020842994,0.0507655837016595,0.959512315726154,NA
"FBgn0004880",102.891705178663,4.15707671196592,0.190793025485249,21.788410249238,2.98846288138683e-105,4.22201394543879e-103
"FBgn0035482",12.6038880426819,0.514876029561483,0.354528338072609,1.45228455462997,0.146422500301818,0.214699292051909
"FBgn0004895",1.43195660853598,4.195278672751,0.990901044383882,4.23380184785204,2.29773420054223e-05,7.24475160945366e-05
"FBgn0035483",3.89728545039865,0.360005921431013,0.493277746261978,0.729823966637682,0.465497792756357,0.559896103996415
"FBgn0045479",0.183415720116874,-0.957725456044402,2.66032975992123,-0.36000253445,0.718845238249414,NA
"FBgn0045478",0,NA,NA,NA,NA,NA
"FBgn0045477",0,NA,NA,NA,NA,NA
"FBgn0052255",0.476130084563582,-1.09092408752748,1.69136373315927,-0.644996736148387,0.518929300816077,0.608800898586225
"FBgn0035484",8.239040348316,-2.80183169764086,0.564917161852241,-4.95972133056511,7.0594374856786e-07,2.67287581391887e-06
"FBgn0035481",29.0658393368385,3.08807719816656,0.284159295664464,10.8674157252029,1.64802859426646e-27,2.58007787668471e-26
"FBgn0035480",2.42416799420262,-3.05451880360622,0.9456912854172,-3.22993227357349,0.00123819545255391,0.00294564412185985
"FBgn0035479",0,NA,NA,NA,NA,NA
"FBgn0027552",30.5805548817813,-2.36941698984759,0.250599802598687,-9.45498346477949,3.23073028760219e-21,3.56048339778415e-20
"FBgn0035476",0.987962435342858,-3.27962378057675,1.34814477809666,-2.43269405026885,0.0149869584832733,0.0287569880181431
"FBgn0035475",7.14420868504295,-1.63139989688103,0.436610670076857,-3.73650945496558,0.000186592436016212,0.000511689173228742
"FBgn0030545",5.94944203526327,-0.701650867078449,0.42152906163727,-1.66453734969815,0.0960050935479487,0.149086972181598
"FBgn0026713",7.76941169462435,-0.601808321529497,0.410152133061515,-1.46728073078005,0.142299703337517,0.209571253621669
"FBgn0030552",13.0522592375877,-0.0258960158326832,0.302597154939514,-0.0855791781580349,0.931800951147139,0.950111004964012
"FBgn0030554",4.16334297246662,-0.130641261641043,0.592202809096086,-0.220602232266424,0.825402162784761,0.869289182756791
"FBgn0260482",0.233445116309747,-1.21586757285996,2.49281346284268,-0.487749120013754,0.625727554541476,NA
"FBgn0030558",0,NA,NA,NA,NA,NA
"FBgn0002917",12.1684640651244,3.06108871757456,0.441737181351716,6.92966054658934,4.21851633085796e-12,2.54718447454379e-11
"FBgn0030562",2.1387978627577,-0.145677953759104,1.04039694373076,-0.140021512593759,0.888642993238556,0.918567325345143
"FBgn0030559",5.36811540162899,3.97451300117421,0.681782761966046,5.82958857703144,5.55641971707862e-09,2.6198060957967e-08
"FBgn0030556",23.2023063690286,0.322407711635783,0.236504243708822,1.36322167661703,0.172812657634479,0.24757498148099
"FBgn0030555",8.13036866909033,-0.960487347471353,0.414104466571535,-2.31943247418567,0.0203715985454865,0.0378929829543742
"FBgn0030551",27.8089710702386,-6.19685591571109,0.583413942728861,-10.6217137813435,2.36184613597533e-26,3.47927233548325e-25
"FBgn0040153",38.903996486161,-0.957326480042579,0.219082335201023,-4.36971095439606,1.24411103098503e-05,4.05572586859341e-05
"FBgn0003053",72.747492274812,1.04034559729378,0.147946600111245,7.03189932388791,2.03740797818628e-12,1.25939093053307e-11
"FBgn0025739",25.5390837159486,-1.1762152226962,0.26656547361088,-4.41248150693809,1.02192525855299e-05,3.36793018038007e-05
"FBgn0029718",10.5526937639265,-0.172106812879222,0.306682747731523,-0.561188440341902,0.574669082427955,0.657613902659334
"FBgn0022942",32.523685385499,-0.507839565775973,0.262008562546504,-1.9382556082908,0.0525920454027779,0.0883389663934928
"FBgn0029720",1.00046589207507,0.683182329808096,1.16480097630477,0.586522799779437,0.55752424455197,0.643014585582413
"FBgn0029719",3.86396304907687,0.437701234127573,0.611930422965718,0.715279413640289,0.474436406558152,0.56854791040377
"FBgn0025615",24.7579784230272,-1.13880779268392,0.250417655752806,-4.54763378908104,5.4252431665943e-06,1.8487765583111e-05
"FBgn0011277",0.730158943053552,2.5292865435463,1.19109790593685,2.12349172216612,0.0337126684254536,0.0594905568031405
"FBgn0025612",0.200084398036345,-0.972449866433509,3.01887152081722,-0.322123634519651,0.747359034015655,NA
"FBgn0025613",0,NA,NA,NA,NA,NA
"FBgn0029717",0.0916814462793665,-0.261996875286255,3.02338375214738,-0.0866568377567584,0.930944285778381,NA
"FBgn0023395",18.1350240087942,-3.10237672784868,0.375495900748197,-8.26207881808302,1.43157121065058e-16,1.18465801101544e-15
"FBgn0052214",0.645789844519648,2.56406302139883,1.4645946846257,1.75069802472629,0.0799979398696012,0.127250115030246
"FBgn0036872",0.386115959846901,1.75447483153265,1.73461167339171,1.01145106910419,0.311800589087005,NA
"FBgn0052213",0,NA,NA,NA,NA,NA
"FBgn0052212",0.0569051376750701,0.0775965428252086,3.02573163259783,0.0256455470105872,0.979540056742086,NA
"FBgn0036879",0,NA,NA,NA,NA,NA
"FBgn0036878",0.0769606516957696,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0036877",0.807733582182922,-2.64092555232089,1.22773453352978,-2.15105585140473,0.0314717915882607,0.0559657610197066
"FBgn0036876",9.79283532083438,-5.1880815632933,0.742167802611026,-6.99044278806097,2.7402002409941e-12,1.67613917714642e-11
"FBgn0036875",16.6645036012759,1.00950249285215,0.340040693895349,2.96876965308992,0.00298994636946563,0.00663514593647881
"FBgn0036874",0.262990233874033,-1.44998533039584,2.83677977110266,-0.511137785585741,0.609254579092657,NA
"FBgn0052207",2.32490350393363,-1.33705762073417,0.80216940744835,-1.66680205991309,0.0955537705191977,0.148582881992854
"FBgn0036873",0,NA,NA,NA,NA,NA
"FBgn0052208",0.177714609472137,0.654955378352904,2.66076676577738,0.246152870960695,0.80556389674115,NA
"FBgn0036871",0.120809471797067,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0036870",0.771179594198575,0.182358088927298,1.93883587403175,0.0940554542907697,0.925065105777982,0.94521727347095
"FBgn0053062",0.600718730115183,-2.54365681405305,1.32298288914949,-1.92266796110138,0.0545217629705385,0.0910455984893954
"FBgn0031126",16.4025391704993,-4.6413481906033,0.488387950260039,-9.50340439016164,2.03138244886625e-21,2.24716892409488e-20
"FBgn0031127",0.276851521624681,0.0453192651395836,1.89931430788112,0.023860855968669,0.980963597797821,NA
"FBgn0031128",0.196562363729355,-0.318203704632641,2.27959287301218,-0.139587953796406,0.888985558909401,NA
"FBgn0019929",3.54772904729409,-5.11025197079194,0.79911145849097,-6.39491765071428,1.60633903458656e-10,8.64430083504451e-10
"FBgn0030157",5.90730612867932,-3.6678567939203,0.627178634468535,-5.84818517778178,4.96965136542198e-09,2.35071125094547e-08
"FBgn0030158",0.780396585112994,-2.95162138049026,1.32790221291374,-2.22277013456713,0.0262313039054548,0.0475774585607676
"FBgn0030159",50.3639231473747,9.32428414474907,0.693451685737052,13.44619147452,3.24142312871636e-41,8.56056928092974e-40
"FBgn0030160",11.6311586728973,-0.237623559900683,0.404496214576519,-0.587455583853756,0.556897772470652,0.642543920362887
"FBgn0030162",6.1158693220024,5.69057630004594,0.722731104701089,7.87371162390953,3.44271972943424e-15,2.60279378126021e-14
"FBgn0030161",1.78329290943507,3.55753459190464,1.39541301303261,2.54944920154726,0.0107893228177309,0.0213925599189572
"FBgn0030156",6.06630894715406,-0.471009304775481,0.439518037685955,-1.07164954424925,0.283877471273179,0.374985606415377
"FBgn0052695",5.53153561918748,-3.28861345699323,0.609196068692088,-5.39828410917639,6.72812648685939e-08,2.82066539810201e-07
"FBgn0024807",86.6587026491808,1.11660241487751,0.158926570974045,7.02590138347516,2.12688647838564e-12,1.30986716625788e-11
"FBgn0053502",0,NA,NA,NA,NA,NA
"FBgn0052819",0,NA,NA,NA,NA,NA
"FBgn0040028",0.0769606516957696,0.952183056901942,3.02618800583873,0.314647687144619,0.753029167675053,NA
"FBgn0052820",0,NA,NA,NA,NA,NA
"FBgn0027588",85.6159170983899,-0.17085607842553,0.124739781107276,-1.3697000019472,0.170780568099041,0.244963050951603
"FBgn0052230",207.109680174503,0.355949608492657,0.187197520136807,1.90146540527098,0.0572410796487655,0.0949913529523669
"FBgn0010215",132.503754274822,1.299403246339,0.158939111902909,8.17547821163593,2.94694689466513e-16,2.38975790365445e-15
"FBgn0039530",16.1568133220791,1.82838834269801,0.334940612974835,5.45884336467546,4.79246312375062e-08,2.04276345289349e-07
"FBgn0039532",44.4981984217987,0.530374116837391,0.217744790330235,2.43576030468061,0.0148605281241902,0.0285429242889851
"FBgn0027494",2.07574449793736,-0.144333614745149,1.17590586583319,-0.122742490652413,0.902311015567788,0.92835824941194
"FBgn0039536",9.82249540917073,2.2203379401255,0.56661270756801,3.91861656201735,8.90586589527927e-05,0.00025645919324176
"FBgn0039537",18.8017690521116,-0.487214300166367,0.314308124890281,-1.55011678535655,0.121113487953168,0.182331077126569
"FBgn0039538",6.80812753775421,-0.92306679474108,0.472859799051078,-1.95209403843056,0.0509270409017794,0.085874386197047
"FBgn0046258",3.77341498104767,0.307498590351317,0.581482392037644,0.528818403724615,0.596931429752944,0.677076605270171
"FBgn0045862",38.5499244420424,-0.516814565372169,0.250091660850376,-2.06650059268217,0.0387812365015996,0.067490172041816
"FBgn0039543",26.5362565819088,-0.240332692287096,0.279637988341178,-0.859442215675907,0.390096587320948,0.486432590477873
"FBgn0051055",0.594009724950124,1.05808014824479,1.91941181220402,0.551252285474799,0.581460742312622,0.663378932122768
"FBgn0003330",12.5832914377442,0.217683653607479,0.276188922878596,0.788169385428851,0.4305976339028,0.526615337415961
"FBgn0002772",319.938520698455,-0.189976360329557,0.240721529504907,-0.789195551890527,0.42999772136845,0.526094854587345
"FBgn0039531",6.87084661841198,0.221687781893745,0.441853680004082,0.501722158094729,0.615862975679143,0.693785114114097
"FBgn0039529",6.34382894640268,-1.75738346896888,0.477986095713893,-3.67664140176327,0.000236324883337874,0.000636021478544849
"FBgn0260484",7.47183228187867,-0.0518149825819565,0.467348530002787,-0.110870109255821,0.911719348796215,0.935985036244477
"FBgn0021738",0.340380646488382,1.86229804811369,2.01866401084864,0.922539876921262,0.356247040060601,NA
"FBgn0029679",5.90384053615834,3.6926337451018,0.668484249046117,5.52389042878862,3.31574290602969e-08,1.43523076102267e-07
"FBgn0053221",0.0458407231396833,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0031644",0.0696660765158652,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0031645",60.6885217430924,-0.528712037908438,0.185114312406913,-2.85613808588845,0.00428828585996848,0.00923158435725912
"FBgn0003372",2.21560180685514,-0.567660489149693,1.03176396605868,-0.550184448986088,0.582192868701598,0.66402038502042
"FBgn0031650",0.469499817316889,-0.163269959060707,1.45812767098011,-0.111972334323072,0.910845342606972,0.935333434399628
"FBgn0039331",1.02494331231679,0.807443987441337,1.37522125934225,0.587137511114051,0.557111356455097,0.642664807259465
"FBgn0051437",0.832757276844072,1.21369552745817,1.387649431238,0.874641317998714,0.381769098792149,0.478056824609811
"FBgn0039332",12.2085611882569,3.31505571276855,0.451346655463327,7.34481062979298,2.06050621382897e-13,1.37515628135222e-12
"FBgn0032859",164.96590459939,-0.30781879088996,0.13092906880648,-2.35103475260281,0.0187212852436464,0.0350960496829733
"FBgn0051687",0.819751272581009,0.297502534951092,1.19128393775216,0.249732683807062,0.8027940808373,0.850754399224649
"FBgn0032863",4.74726102978097,-2.19776390656632,0.515252002370087,-4.26541555677012,1.99530471099294e-05,6.32862944038497e-05
"FBgn0032864",22.9131944226761,-0.357084697802253,0.285843532103092,-1.24923133707104,0.211580473407247,0.292989395957502
"FBgn0042175",1.30886011900265,0.0727647239533356,0.889971782799201,0.0817607090018865,0.9348370010978,0.952380423533693
"FBgn0051683",0.0551067054964756,0.0775965428252088,3.02573163259783,0.0256455470105873,0.979540056742086,NA
"FBgn0032860",0.813198504356873,0.905380531747853,1.2777507193735,0.7085736818773,0.478589073092699,0.572471230346321
"FBgn0032858",4.50163321393575,-0.245513284308617,0.471258481531924,-0.520973720219368,0.602385078576817,0.68235581651361
"FBgn0031688",2.11657244244719,2.6023998740989,0.94308542865475,2.75945295625132,0.00578982225752038,0.0121255113635792
"FBgn0031692",2.48618450690335,-1.78076527460949,1.00683338959533,-1.76867920056289,0.0769474252401398,0.123044525891979
"FBgn0031690",1.16997182830322,2.68418950727783,0.976745045155896,2.74809636413298,0.00599423889311364,0.0125112932112229
"FBgn0033538",27.8201626601278,-1.1379714481998,0.215525818419291,-5.27997738992902,1.29199828793629e-07,5.25129009509216e-07
"FBgn0033540",25.8029040541382,-0.866543166633106,0.409201508494631,-2.11764411578281,0.0342052190130394,0.0602237835055406
"FBgn0033541",3.54603712805848,-3.40652175735862,1.52850905180856,-2.22865658095251,0.0258367632681461,0.0469199142143845
"FBgn0033539",33.830010906051,0.348052348974676,0.201932759967877,1.72360516951308,0.0847791446732314,0.133816159703636
"FBgn0031195",17.5327609704161,1.59543831903125,0.316220155140627,5.04534038420712,4.52714691197637e-07,1.7514128897999e-06
"FBgn0031197",0.107720551058617,-0.734912083089064,3.02016278537943,-0.243335255518929,0.807745695046253,NA
"FBgn0031196",3.20792897203003,2.35489331826632,0.917333655863732,2.56710663913124,0.0102551069065613,0.0204231290058318
"FBgn0031194",34.4954037953746,0.488499968102992,0.193679981969774,2.52220163970909,0.0116622836268243,0.0229488064789633
"FBgn0010316",91.3118430077301,0.780093339219914,0.148025590509602,5.26998971282138,1.36431404915497e-07,5.53370686281257e-07
"FBgn0029082",38.3282353086881,5.30926060517893,0.358578264045762,14.8064206270499,1.33143973401266e-49,4.87889447532265e-48
"FBgn0043530",1.42093667083315,4.1738759085157,1.0582481117665,3.94413735503707,8.00877471734539e-05,0.000232740749282756
"FBgn0033633",8.75926673591461,3.73545294730901,0.474572387428801,7.87119741109976,3.51262847757806e-15,2.6539356654691e-14
"FBgn0040503",8.07826692256234,3.99964476978562,0.661567283500533,6.04571125195674,1.48752298345936e-09,7.37222929165024e-09
"FBgn0015872",11.2872025303654,-1.06561885062238,0.408576293644919,-2.60812696966818,0.00910391785901939,0.0183203262081451
"FBgn0050026",1.61459746306627,-2.0983775383319,0.978332924152919,-2.14485016963807,0.0319648284510063,0.0567135086119684
"FBgn0033015",73.161411198279,0.215445176727953,0.15812475520126,1.3625012506975,0.173039749714331,0.247809490125823
"FBgn0033019",14.2272529997674,-0.282076730106918,0.313786260678238,-0.898945446168417,0.368681719431501,0.464748170277364
"FBgn0033020",0.277048059103571,0.988213499651626,2.39664400303528,0.412332202196106,0.680095948781102,NA
"FBgn0033021",243.951834840082,0.625767836052379,0.120660715260299,5.1861770809366,2.14654716608134e-07,8.55263746838934e-07
"FBgn0050441",0.288322027031001,1.80995248296427,2.3484735693175,0.770693145799493,0.440888835605983,NA
"FBgn0033017",32.0839411848608,0.68124887803673,0.189566696972596,3.59371603196321,0.000325995119428853,0.000855171984434616
"FBgn0052133",99.4686510288983,-0.342178670603259,0.131209854029726,-2.60787326633056,0.00911066785545927,0.0183307637736986
"FBgn0053196",514.75123801843,1.63168651530242,0.14297273327261,11.4125713200939,3.61871219312703e-30,6.32384786536625e-29
"FBgn0050220",0,NA,NA,NA,NA,NA
"FBgn0050449",0,NA,NA,NA,NA,NA
"FBgn0053353",0,NA,NA,NA,NA,NA
"FBgn0053354",0,NA,NA,NA,NA,NA
"FBgn0053355",0,NA,NA,NA,NA,NA
"FBgn0053356",0,NA,NA,NA,NA,NA
"FBgn0053357",0,NA,NA,NA,NA,NA
"FBgn0053358",0,NA,NA,NA,NA,NA
"FBgn0053359",0,NA,NA,NA,NA,NA
"FBgn0053360",0,NA,NA,NA,NA,NA
"FBgn0053361",0,NA,NA,NA,NA,NA
"FBgn0053362",0,NA,NA,NA,NA,NA
"FBgn0053363",0,NA,NA,NA,NA,NA
"FBgn0053364",0,NA,NA,NA,NA,NA
"FBgn0053365",0,NA,NA,NA,NA,NA
"FBgn0053366",0,NA,NA,NA,NA,NA
"FBgn0053367",0,NA,NA,NA,NA,NA
"FBgn0053368",0,NA,NA,NA,NA,NA
"FBgn0053369",0,NA,NA,NA,NA,NA
"FBgn0053370",0,NA,NA,NA,NA,NA
"FBgn0053371",0,NA,NA,NA,NA,NA
